401,3465,1323525426.0
14137,697,1323525436.0
14352,4173,1323525442.0
927,4801,1323525443.0
864,530,1323525455.0
13971,1794,1323525467.0
12183,3437,1323525467.0
7667,700,1323525475.0
6538,3734,1323525477.0
9950,6517,1323525518.0
12747,264,1323525519.0
4452,151,1323525538.0
14517,2919,1323525540.0
13357,695,1323525547.0
1356,7946,1323525547.0
13548,1435,1323525577.0
11997,3189,1323525578.0
7205,530,1323525583.0
5781,5813,1323525584.0
6406,8427,1323525598.0
14510,1274,1323525605.0
1207,8100,1323525631.0
12794,296,1323525636.0
13828,7331,1323525645.0
5721,2378,1323525652.0
9550,9243,1323525652.0
150,1060,1323525656.0
3080,469,1323525673.0
1303,1156,1323525675.0
14149,4609,1323525682.0
5734,111,1323525690.0
3755,7331,1323525690.0
4068,1191,1323525691.0
5802,559,1323525697.0
13640,6336,1323525705.0
7651,20,1323525709.0
4978,2630,1323525711.0
1458,7323,1323525725.0
6893,1564,1323525733.0
12278,278,1323525738.0
11350,3881,1323525764.0
3367,469,1323525776.0
14609,226,1323525776.0
12591,6517,1323525797.0
6274,2747,1323525803.0
14494,3711,1323525820.0
14518,928,1323525820.0
9131,970,1323525821.0
11906,3711,1323525825.0
6907,1751,1323525836.0
14696,6957,1323525841.0
14059,531,1323525845.0
6418,5844,1323525847.0
13992,8038,1323525861.0
14481,2004,1323525866.0
13206,243,1323525872.0
3983,960,1323525880.0
13817,710,1323525882.0
1166,2130,1323525887.0
12401,3776,1323525891.0
13531,4043,1323525893.0
3417,6911,1323525894.0
11274,1862,1323525896.0
14474,1111,1323525904.0
12022,3940,1323525916.0
4989,7526,1323525918.0
10990,513,1323525926.0
14329,1981,1323525929.0
14585,2633,1323525936.0
6138,559,1323525951.0
1222,9844,1323525955.0
6543,702,1323525961.0
12283,83,1323525963.0
14744,3939,1323525964.0
7257,3960,1323525964.0
1162,1050,1323525965.0
645,8572,1323525967.0
760,1004,1323525973.0
7604,5826,1323525984.0
14209,9123,1323525985.0
6919,1060,1323525988.0
12284,83,1323525994.0
4470,3865,1323525998.0
14471,1782,1323525999.0
14633,496,1323526006.0
8802,1751,1323526010.0
14485,3280,1323526013.0
1655,297,1323526014.0
10372,559,1323526034.0
3612,697,1323526038.0
5767,4892,1323526039.0
9759,839,1323526040.0
7250,3364,1323526042.0
8638,530,1323526056.0
14211,3,1323526058.0
2878,2207,1323526060.0
4658,221,1323526073.0
5731,7830,1323526086.0
14632,8841,1323526104.0
627,4666,1323526104.0
833,5128,1323526113.0
905,5391,1323526114.0
2448,2326,1323526116.0
7003,9976,1323526118.0
14439,6274,1323526122.0
2017,697,1323526127.0
6742,7946,1323526129.0
9389,8624,1323526138.0
12150,305,1323526140.0
10813,559,1323526147.0
721,3293,1323526149.0
14234,559,1323526156.0
11726,9844,1323526161.0
5455,530,1323526170.0
10591,530,1323526184.0
8010,6097,1323526188.0
7939,9123,1323526191.0
14469,484,1323526199.0
11378,1862,1323526203.0
13962,6146,1323526210.0
1359,4181,1323526216.0
14225,491,1323526226.0
14785,1793,1323526227.0
4542,24,1323526229.0
4418,469,1323526248.0
4995,3865,1323526248.0
14576,4173,1323526250.0
8295,2130,1323526275.0
1015,2004,1323526278.0
9144,6261,1323526290.0
5104,3991,1323526291.0
9107,1794,1323526291.0
887,839,1323526294.0
10164,711,1323526297.0
186,1477,1323526299.0
4412,960,1323526302.0
1028,711,1323526308.0
9871,3023,1323526314.0
2688,6580,1323526315.0
1657,2670,1323526315.0
2052,817,1323526325.0
533,970,1323526336.0
14536,6707,1323526340.0
2679,4504,1323526345.0
14562,6625,1323526353.0
2006,9123,1323526361.0
11776,5379,1323526364.0
11229,3018,1323526380.0
11961,540,1323526390.0
13670,3174,1323526396.0
14539,697,1323526403.0
13191,2671,1323526405.0
13851,1299,1323526412.0
6467,4120,1323526413.0
13148,3344,1323526421.0
4993,106,1323526421.0
992,106,1323526429.0
10923,1274,1323526438.0
1895,2004,1323526443.0
6152,3402,1323526444.0
1193,4898,1323526449.0
1173,7621,1323526454.0
14587,7748,1323526461.0
8909,7842,1323526468.0
3415,3079,1323526480.0
14574,4173,1323526513.0
8210,31,1323526515.0
14542,5870,1323526521.0
7317,2032,1323526524.0
5066,78,1323526544.0
8391,970,1323526558.0
5043,9528,1323526563.0
4131,9528,1323526571.0
5333,9284,1323526575.0
2061,2129,1323526584.0
5160,613,1323526585.0
13225,6097,1323526587.0
13613,692,1323526597.0
121,1225,1323526609.0
204,8518,1323526617.0
13727,496,1323526644.0
11220,5485,1323526645.0
14168,1115,1323526649.0
7596,278,1323526651.0
12696,4866,1323526656.0
8480,7767,1323526671.0
5042,3079,1323526680.0
14612,477,1323526682.0
1012,1089,1323526698.0
2380,5467,1323526703.0
7676,102,1323526707.0
7463,559,1323526708.0
2326,9976,1323526714.0
6634,6625,1323526716.0
12531,2825,1323526719.0
12976,5676,1323526732.0
6752,2641,1323526742.0
10920,2354,1323526746.0
6375,10196,1323526748.0
11934,1702,1323526758.0
14701,464,1323526759.0
2147,8241,1323526763.0
11549,3268,1323526769.0
2724,253,1323526789.0
14512,469,1323526805.0
5475,250,1323526807.0
456,6171,1323526813.0
8620,2671,1323526820.0
4180,6171,1323526843.0
3057,496,1323526845.0
11645,7688,1323526850.0
13359,7357,1323526856.0
14497,10945,1323526872.0
13811,1443,1323526875.0
248,1386,1323526877.0
4968,1594,1323526878.0
7087,2429,1323526885.0
866,979,1323526891.0
14669,1883,1323526896.0
7867,6414,1323526924.0
1894,2004,1323526935.0
14535,6707,1323526937.0
1764,1060,1323526937.0
291,5747,1323526948.0
2135,863,1323526950.0
6740,1531,1323526958.0
14677,3982,1323526959.0
10314,700,1323526964.0
1710,840,1323526965.0
2222,9109,1323526978.0
10189,3402,1323526979.0
6606,4709,1323526981.0
14023,7843,1323526991.0
1418,6762,1323526996.0
7767,5813,1323527011.0
12506,2109,1323527014.0
598,2375,1323527016.0
5121,2676,1323527024.0
2137,2543,1323527027.0
3284,1447,1323527030.0
14684,6274,1323527042.0
14738,4826,1323527062.0
14016,713,1323527077.0
7568,2,1323527079.0
11577,376,1323527081.0
6453,2659,1323527098.0
6369,7647,1323527116.0
14604,4504,1323527125.0
482,4078,1323527133.0
1370,329,1323527136.0
11506,1257,1323527138.0
7506,5027,1323527152.0
4364,2676,1323527170.0
12739,10196,1323527174.0
14106,1670,1323527191.0
12085,106,1323527191.0
4791,3316,1323527192.0
8227,6707,1323527195.0
8362,1363,1323527200.0
9775,102,1323527200.0
2611,1702,1323527204.0
12380,7441,1323527207.0
14560,617,1323527212.0
4593,729,1323527212.0
11088,1004,1323527218.0
7455,4180,1323527225.0
12034,530,1323527232.0
14534,1271,1323527247.0
14786,6335,1323527259.0
13903,9528,1323527262.0
3938,2016,1323527274.0
14221,7843,1323527276.0
10939,2540,1323527278.0
14514,559,1323527281.0
7771,2934,1323527284.0
14637,1481,1323527305.0
11292,2656,1323527313.0
14573,4173,1323527314.0
4577,3282,1323527317.0
6282,3575,1323527343.0
6704,3574,1323527349.0
14592,7109,1323527354.0
11291,2656,1323527361.0
10344,1274,1323527367.0
12655,8154,1323527395.0
14519,5027,1323527422.0
14123,1862,1323527425.0
14620,3354,1323527431.0
14635,1481,1323527452.0
13704,1710,1323527464.0
12108,20,1323527465.0
6420,1632,1323527466.0
14163,2130,1323527479.0
10052,530,1323527501.0
692,579,1323527505.0
2973,729,1323527507.0
356,8133,1323527518.0
570,10473,1323527524.0
12509,2671,1323527526.0
12383,960,1323527527.0
11822,1120,1323527542.0
2680,214,1323527552.0
9077,3493,1323527555.0
11042,1632,1323527558.0
10360,960,1323527559.0
10384,1470,1323527565.0
1222,1004,1323527597.0
12171,7830,1323527598.0
14259,145,1323527605.0
3108,1004,1323527619.0
3870,7944,1323527621.0
14530,7441,1323527627.0
2982,1363,1323527628.0
3489,696,1323527646.0
12518,1967,1323527654.0
13345,816,1323527654.0
7278,1967,1323527656.0
10247,20,1323527657.0
14676,3982,1323527665.0
8111,8682,1323527671.0
7114,697,1323527681.0
12297,729,1323527687.0
2776,460,1323527694.0
4913,491,1323527704.0
8647,816,1323527712.0
14742,4010,1323527720.0
10419,1341,1323527723.0
11544,9976,1323527739.0
9,4240,1323527745.0
10278,6305,1323527760.0
1606,250,1323527761.0
5054,839,1323527783.0
14572,4173,1323527803.0
13486,549,1323527804.0
2659,2016,1323527858.0
2813,697,1323527860.0
14538,960,1323527872.0
8969,513,1323527879.0
14643,4830,1323527894.0
2177,970,1323527897.0
10089,4263,1323527898.0
4052,274,1323527898.0
13489,8553,1323527906.0
11296,1788,1323527923.0
8981,1299,1323527930.0
12978,2713,1323527932.0
4005,1004,1323527940.0
8392,5391,1323527952.0
12956,9284,1323527963.0
2881,8456,1323527966.0
14591,66,1323527970.0
9795,1122,1323527976.0
14743,5814,1323528000.0
12612,6814,1323528000.0
14555,2551,1323528000.0
14273,2967,1323528003.0
14687,6054,1323528005.0
6560,711,1323528014.0
13127,631,1323528042.0
11049,1447,1323528092.0
4299,3626,1323528095.0
13608,5666,1323528095.0
13379,2608,1323528096.0
14548,366,1323528096.0
2243,172,1323528103.0
13990,1960,1323528130.0
6118,729,1323528136.0
14532,5702,1323528145.0
14683,6274,1323528152.0
10575,1251,1323528159.0
559,20,1323528166.0
5418,2506,1323528169.0
14554,4864,1323528170.0
3156,5165,1323528174.0
12616,1960,1323528184.0
1561,5607,1323528203.0
6015,138,1323528209.0
1789,7604,1323528215.0
8579,4035,1323528218.0
14686,474,1323528221.0
14630,970,1323528239.0
14566,9420,1323528240.0
7027,697,1323528244.0
14450,2,1323528250.0
14565,3551,1323528255.0
8433,1960,1323528266.0
9774,1360,1323528273.0
668,697,1323528275.0
5200,3571,1323528296.0
5872,9123,1323528298.0
5225,406,1323528302.0
14656,2321,1323528303.0
4661,452,1323528303.0
14546,729,1323528307.0
9209,5286,1323528311.0
7752,1779,1323528325.0
2513,431,1323528331.0
14682,6274,1323528334.0
7281,274,1323528348.0
7086,696,1323528350.0
13118,6733,1323528353.0
8063,1702,1323528358.0
14569,7526,1323528370.0
3256,5780,1323528399.0
12145,106,1323528401.0
6980,907,1323528401.0
11416,1343,1323528404.0
8474,10371,1323528423.0
8646,5743,1323528435.0
614,7302,1323528435.0
12957,7530,1323528444.0
13550,3865,1323528461.0
6362,729,1323528465.0
4856,2,1323528469.0
13499,2004,1323528470.0
912,366,1323528475.0
2204,559,1323528494.0
726,2506,1323528494.0
12399,5060,1323528495.0
12950,4170,1323528500.0
8360,5859,1323528501.0
3782,6707,1323528507.0
5642,83,1323528508.0
5966,5780,1323528519.0
10931,5018,1323528524.0
14521,1004,1323528526.0
2666,3671,1323528528.0
11592,939,1323528537.0
3015,1184,1323528543.0
2313,133,1323528544.0
11373,3153,1323528552.0
13334,907,1323528552.0
14746,3437,1323528563.0
14540,3344,1323528565.0
9310,2526,1323528574.0
3200,979,1323528593.0
11341,3115,1323528599.0
13832,106,1323528600.0
9763,3312,1323528601.0
2891,2,1323528615.0
1447,579,1323528615.0
8455,1594,1323528615.0
8045,970,1323528642.0
2089,172,1323528663.0
14639,1794,1323528670.0
8763,25,1323528670.0
14571,4173,1323528681.0
14545,729,1323528689.0
7916,2485,1323528700.0
14640,5586,1323528709.0
14647,7301,1323528718.0
8575,8530,1323528721.0
14769,2697,1323528723.0
2550,297,1323528727.0
1987,705,1323528759.0
8179,1959,1323528767.0
2750,10607,1323528783.0
14616,1004,1323528803.0
14563,6443,1323528815.0
11740,729,1323528821.0
5397,579,1323528823.0
4070,2501,1323528855.0
9831,2004,1323528856.0
4747,3354,1323528856.0
2779,1191,1323528870.0
5392,10196,1323528875.0
14227,1632,1323528883.0
13898,5154,1323528887.0
2877,7261,1323528887.0
10306,1702,1323528901.0
5175,1632,1323528917.0
169,4518,1323528920.0
532,44,1323528924.0
2922,2196,1323528938.0
1639,5256,1323528947.0
14693,5044,1323528948.0
14578,2114,1323528948.0
2423,8614,1323528952.0
14782,7132,1323528968.0
13396,3366,1323528982.0
7444,1862,1323528990.0
14627,697,1323529032.0
14530,18,1323529033.0
14552,9123,1323529034.0
14615,700,1323529049.0
760,1122,1323529052.0
12032,5773,1323529061.0
12471,1022,1323529068.0
1895,5165,1323529072.0
13905,839,1323529094.0
12061,1632,1323529098.0
9543,724,1323529101.0
4724,80,1323529107.0
4784,979,1323529108.0
12438,1861,1323529115.0
1391,960,1323529126.0
6622,83,1323529148.0
4707,270,1323529152.0
2349,2897,1323529161.0
859,549,1323529174.0
47,559,1323529184.0
12597,1257,1323529195.0
257,1862,1323529196.0
4904,2092,1323529199.0
7487,559,1323529199.0
14185,366,1323529214.0
342,102,1323529235.0
14598,366,1323529239.0
5471,20,1323529254.0
12395,5660,1323529257.0
2032,3595,1323529263.0
6499,2096,1323529263.0
14771,873,1323529276.0
14653,4958,1323529281.0
1617,749,1323529285.0
14011,4972,1323529320.0
13505,7939,1323529334.0
7987,3580,1323529341.0
14226,490,1323529344.0
1472,914,1323529345.0
2202,10004,1323529347.0
9126,810,1323529353.0
13118,7874,1323529366.0
12212,2114,1323529372.0
14586,579,1323529373.0
14626,309,1323529381.0
6964,362,1323529382.0
1554,6640,1323529394.0
14776,1798,1323529396.0
5283,274,1323529397.0
8584,3631,1323529398.0
14758,2934,1323529412.0
6269,710,1323529413.0
4670,2004,1323529418.0
720,1278,1323529421.0
3578,1364,1323529424.0
14757,2934,1323529426.0
14685,4570,1323529428.0
11668,1594,1323529430.0
14582,979,1323529450.0
2937,309,1323529451.0
2181,711,1323529452.0
11741,2055,1323529458.0
12179,10371,1323529465.0
5055,3150,1323529482.0
14775,706,1323529489.0
10146,4402,1323529492.0
14625,697,1323529521.0
14593,559,1323529521.0
13921,2219,1323529527.0
1116,1067,1323529547.0
11658,366,1323529558.0
13003,715,1323529558.0
2481,2,1323529561.0
14561,83,1323529567.0
3433,4202,1323529570.0
13920,2219,1323529572.0
2754,6158,1323529576.0
1323,4047,1323529582.0
6882,1788,1323529586.0
14597,1811,1323529591.0
3243,3016,1323529596.0
8591,9712,1323529599.0
7183,20,1323529616.0
10141,1657,1323529621.0
14584,839,1323529625.0
5986,1286,1323529630.0
7548,2486,1323529635.0
13890,3382,1323529637.0
12202,1341,1323529638.0
2193,2946,1323529639.0
13922,7812,1323529643.0
4998,1817,1323529644.0
11340,5964,1323529648.0
14731,5538,1323529657.0
11167,4518,1323529668.0
4315,1343,1323529670.0
13418,362,1323529674.0
4341,3312,1323529684.0
359,2114,1323529686.0
13928,3166,1323529691.0
8481,559,1323529698.0
2915,5773,1323529699.0
5835,3085,1323529715.0
2289,2608,1323529718.0
4657,744,1323529719.0
14720,668,1323529729.0
573,154,1323529738.0
14590,729,1323529741.0
1715,6166,1323529747.0
1236,1794,1323529750.0
13966,7092,1323529755.0
10952,5773,1323529758.0
4379,86,1323529764.0
10683,839,1323529765.0
1402,5989,1323529775.0
7666,4607,1323529795.0
4886,1892,1323529797.0
11682,863,1323529813.0
14614,700,1323529815.0
1598,1120,1323529817.0
12244,3727,1323529818.0
619,4279,1323529839.0
8100,723,1323529841.0
13055,2,1323529866.0
10600,749,1323529872.0
11072,2633,1323529874.0
2341,472,1323529876.0
11721,3138,1323529893.0
11882,4402,1323529907.0
13188,863,1323529908.0
11175,2,1323529935.0
14778,1739,1323529937.0
760,883,1323529959.0
1388,4173,1323529965.0
14116,2,1323529970.0
8228,2967,1323529974.0
11027,2004,1323529983.0
9496,10371,1323529993.0
13591,933,1323529994.0
10455,366,1323529999.0
2561,530,1323530002.0
14793,568,1323530003.0
14061,2,1323530019.0
3615,80,1323530029.0
4372,5499,1323530032.0
14114,668,1323530035.0
12508,9773,1323530053.0
6586,1862,1323530058.0
936,5839,1323530059.0
12618,2114,1323530064.0
14645,8771,1323530077.0
7496,1181,1323530086.0
6538,6443,1323530090.0
14588,18,1323530101.0
10276,559,1323530114.0
10822,530,1323530121.0
311,3206,1323530135.0
6858,822,1323530135.0
2642,7604,1323530137.0
14783,896,1323530138.0
6585,7605,1323530139.0
3355,9528,1323530141.0
11229,2114,1323530143.0
14667,810,1323530145.0
7554,3300,1323530150.0
5890,86,1323530159.0
14820,5508,1323530167.0
14058,7812,1323530170.0
8260,959,1323530182.0
2931,3072,1323530185.0
14843,1819,1323530185.0
8807,2671,1323530195.0
14747,4549,1323530199.0
1953,7812,1323530201.0
14330,1692,1323530203.0
7805,5391,1323530259.0
9079,5640,1323530305.0
12,513,1323530305.0
14605,2733,1323530323.0
14826,2476,1323530324.0
13841,83,1323530328.0
10765,1702,1323530329.0
894,119,1323530331.0
6932,2,1323530341.0
10994,2114,1323530356.0
13963,1862,1323530377.0
13725,1758,1323530378.0
13128,631,1323530385.0
1126,2016,1323530385.0
13875,4947,1323530386.0
13447,1120,1323530389.0
14706,9976,1323530422.0
1582,729,1323530434.0
4922,4947,1323530434.0
6547,1224,1323530446.0
14194,9976,1323530453.0
12772,7713,1323530457.0
14707,5037,1323530460.0
14727,4119,1323530472.0
8709,2725,1323530493.0
14603,2114,1323530497.0
5398,9712,1323530578.0
12662,1120,1323530589.0
10026,1299,1323530594.0
9464,10196,1323530595.0
1366,2506,1323530610.0
14135,7074,1323530616.0
108,2344,1323530620.0
11840,8580,1323530641.0
9315,105,1323530648.0
13607,9935,1323530651.0
6403,369,1323530655.0
2020,979,1323530658.0
13747,710,1323530665.0
14666,1120,1323530679.0
2750,1751,1323530684.0
14606,5381,1323530693.0
14788,4603,1323530704.0
2763,1673,1323530705.0
314,58,1323530706.0
3769,3072,1323530733.0
7853,1862,1323530733.0
12892,3050,1323530734.0
4538,8102,1323530745.0
14735,8374,1323530747.0
9356,1547,1323530772.0
11586,6570,1323530780.0
4265,156,1323530785.0
10085,789,1323530790.0
3710,7623,1323530794.0
3980,1710,1323530803.0
12707,2004,1323530804.0
14799,2595,1323530818.0
4151,2114,1323530819.0
3868,5286,1323530821.0
12876,696,1323530822.0
201,10196,1323530838.0
13101,1862,1323530846.0
14619,1257,1323530866.0
1173,6488,1323530866.0
558,3166,1323530872.0
9264,1470,1323530880.0
14611,8931,1323530884.0
13992,2114,1323530897.0
12010,8580,1323530907.0
14831,6719,1323530918.0
14704,9976,1323530927.0
5628,469,1323530927.0
2160,1326,1323530933.0
4952,3020,1323530937.0
1005,5892,1323530939.0
13287,7832,1323530942.0
14607,5286,1323530955.0
354,960,1323530956.0
6866,1479,1323530960.0
1940,7324,1323530960.0
7703,42,1323530965.0
14760,613,1323530971.0
14690,3206,1323530978.0
10888,559,1323530984.0
14405,3,1323530985.0
11535,3020,1323530988.0
4581,4438,1323530992.0
10735,5640,1323531013.0
1466,762,1323531017.0
2558,3773,1323531020.0
9458,530,1323531025.0
9409,4868,1323531025.0
2001,879,1323531035.0
14628,970,1323531041.0
13967,559,1323531044.0
7191,2,1323531057.0
14634,366,1323531081.0
6679,979,1323531083.0
9324,710,1323531089.0
12737,3952,1323531107.0
7859,979,1323531117.0
3961,900,1323531130.0
6786,2,1323531144.0
11059,943,1323531158.0
908,2969,1323531160.0
4642,83,1323531177.0
9906,5290,1323531183.0
7048,512,1323531184.0
11232,1257,1323531186.0
4695,712,1323531186.0
11942,1710,1323531191.0
13272,20,1323531197.0
14618,1257,1323531198.0
358,1220,1323531206.0
13705,1004,1323531215.0
14852,890,1323531222.0
6635,2207,1323531236.0
3276,366,1323531238.0
3439,4414,1323531242.0
10613,1373,1323531244.0
3285,4296,1323531245.0
14638,1794,1323531269.0
14078,2136,1323531272.0
5804,2991,1323531277.0
13831,2066,1323531282.0
14657,1773,1323531283.0
14149,1120,1323531285.0
14662,530,1323531293.0
530,1120,1323531327.0
938,99,1323531329.0
14651,1191,1323531340.0
11892,7631,1323531356.0
1033,970,1323531368.0
1482,6766,1323531373.0
7810,8755,1323531377.0
5223,3533,1323531383.0
5122,5586,1323531385.0
14695,858,1323531389.0
14726,9887,1323531389.0
10222,530,1323531396.0
14681,9774,1323531396.0
9519,1862,1323531398.0
2166,1641,1323531400.0
5186,106,1323531400.0
12084,5906,1323531411.0
14513,423,1323531412.0
6329,1243,1323531412.0
2373,4501,1323531413.0
13563,5044,1323531416.0
1949,6927,1323531433.0
14342,366,1323531456.0
1867,1641,1323531469.0
13091,783,1323531476.0
4456,6765,1323531478.0
417,1363,1323531482.0
11706,5232,1323531482.0
614,1915,1323531486.0
14664,1862,1323531499.0
11285,1004,1323531502.0
12562,7387,1323531511.0
2867,7812,1323531518.0
588,11098,1323531524.0
14383,3833,1323531541.0
3905,710,1323531543.0
14584,697,1323531544.0
14768,3443,1323531551.0
1203,1862,1323531568.0
14854,1749,1323531573.0
1894,5165,1323531575.0
11568,1286,1323531590.0
5536,2787,1323531592.0
11210,1363,1323531594.0
1938,366,1323531595.0
14636,9276,1323531607.0
7155,1951,1323531626.0
14371,447,1323531632.0
14629,1826,1323531638.0
14622,8872,1323531643.0
14779,5969,1323531649.0
1446,3797,1323531652.0
10989,1632,1323531653.0
8920,5352,1323531675.0
3370,5715,1323531676.0
5570,3688,1323531678.0
5450,5422,1323531678.0
13789,1004,1323531679.0
14672,3402,1323531680.0
9982,3837,1323531690.0
10668,4958,1323531691.0
5286,2356,1323531704.0
1439,700,1323531704.0
9878,7132,1323531707.0
2237,5826,1323531716.0
2704,865,1323531716.0
4005,842,1323531720.0
815,5647,1323531733.0
14688,2216,1323531736.0
6948,5395,1323531742.0
13781,83,1323531763.0
6685,1632,1323531780.0
4993,5228,1323531786.0
4274,2506,1323531804.0
5798,3085,1323531806.0
4349,559,1323531818.0
11291,4170,1323531819.0
6502,3085,1323531822.0
6591,4675,1323531837.0
14792,9949,1323531847.0
3767,700,1323531856.0
12400,1050,1323531870.0
2328,530,1323531883.0
11551,3617,1323531908.0
7971,791,1323531914.0
14719,6042,1323531924.0
11292,4170,1323531934.0
13199,710,1323531942.0
3915,7858,1323531950.0
8316,857,1323531956.0
8617,2605,1323531960.0
11284,5699,1323531965.0
6019,932,1323531968.0
14845,1373,1323531972.0
14200,1053,1323531975.0
13415,1447,1323531979.0
14818,7262,1323531990.0
12330,3713,1323531992.0
3645,2893,1323532020.0
8604,1691,1323532037.0
105,979,1323532056.0
3250,5496,1323532058.0
14090,530,1323532080.0
11507,1778,1323532107.0
1952,789,1323532110.0
6332,1794,1323532118.0
14648,7944,1323532141.0
14759,235,1323532144.0
14668,1063,1323532145.0
1706,700,1323532147.0
2208,106,1323532151.0
828,1093,1323532158.0
12294,1191,1323532159.0
14332,6299,1323532168.0
14822,6717,1323532173.0
11363,697,1323532181.0
10899,943,1323532190.0
14834,429,1323532195.0
6224,447,1323532196.0
4856,1671,1323532216.0
4263,1767,1323532220.0
14337,2,1323532226.0
12139,5969,1323532227.0
1422,1636,1323532243.0
11195,24,1323532252.0
14661,530,1323532252.0
14285,5391,1323532253.0
9279,3206,1323532255.0
1908,1237,1323532255.0
14733,5964,1323532260.0
96,810,1323532273.0
10136,9250,1323532282.0
2632,1861,1323532284.0
14750,7774,1323532284.0
14646,4628,1323532287.0
14692,1190,1323532296.0
13597,1360,1323532297.0
14730,9528,1323532309.0
13878,1862,1323532309.0
8919,1472,1323532309.0
10064,6274,1323532313.0
1115,3115,1323532334.0
2269,970,1323532335.0
8211,366,1323532335.0
4066,3,1323532339.0
14807,842,1323532349.0
7888,447,1323532350.0
2296,211,1323532355.0
8456,4448,1323532356.0
675,3023,1323532380.0
11791,3377,1323532388.0
6025,6054,1323532393.0
12538,107,1323532397.0
14753,5860,1323532403.0
2052,2122,1323532414.0
6370,4900,1323532422.0
6186,1282,1323532429.0
2373,1602,1323532433.0
10444,4448,1323532438.0
10567,643,1323532464.0
4123,6240,1323532475.0
407,9949,1323532501.0
13856,1120,1323532507.0
14655,3837,1323532516.0
11896,2672,1323532524.0
10930,2004,1323532547.0
1223,1585,1323532549.0
14633,447,1323532553.0
14416,7754,1323532555.0
2600,2297,1323532564.0
5343,9976,1323532578.0
11136,469,1323532587.0
10496,858,1323532588.0
9654,1278,1323532595.0
14198,710,1323532603.0
11910,4545,1323532606.0
14663,1862,1323532617.0
7854,7338,1323532626.0
2242,703,1323532627.0
8736,7338,1323532631.0
11920,1861,1323532635.0
14650,9496,1323532642.0
9616,3,1323532643.0
14362,5715,1323532645.0
5729,3,1323532667.0
14671,3614,1323532667.0
14705,3960,1323532673.0
13843,2726,1323532683.0
9698,2360,1323532706.0
14724,8556,1323532719.0
5459,3097,1323532725.0
3946,816,1323532729.0
5754,1237,1323532739.0
14675,8558,1323532739.0
13906,1343,1323532740.0
9269,64,1323532744.0
4264,5826,1323532758.0
653,20,1323532763.0
13008,660,1323532771.0
6288,1004,1323532772.0
13565,8079,1323532811.0
11454,816,1323532814.0
3043,4524,1323532828.0
14773,4032,1323532832.0
14660,530,1323532834.0
13032,7042,1323532838.0
14622,6665,1323532838.0
10627,5863,1323532847.0
6119,6435,1323532855.0
14772,7394,1323532865.0
14875,3049,1323532876.0
12764,271,1323532878.0
1293,4091,1323532881.0
7656,1312,1323532889.0
11366,172,1323532891.0
141,215,1323532892.0
8057,1632,1323532903.0
202,6655,1323532905.0
6258,3614,1323532906.0
4570,1363,1323532925.0
3916,25,1323532925.0
14654,643,1323532930.0
14848,1826,1323532936.0
14847,1826,1323532938.0
13643,496,1323532941.0
12614,4628,1323532961.0
14702,1121,1323532970.0
1581,5762,1323532971.0
3888,3462,1323532984.0
14659,530,1323532985.0
14814,1343,1323532995.0
9796,4956,1323533011.0
6916,810,1323533033.0
14752,5860,1323533048.0
14665,710,1323533051.0
6583,979,1323533056.0
14678,1365,1323533061.0
3144,3,1323533062.0
14729,4243,1323533063.0
14766,700,1323533070.0
14734,1377,1323533088.0
14116,106,1323533093.0
8506,9681,1323533100.0
2928,829,1323533111.0
2308,1479,1323533124.0
14223,2860,1323533131.0
13444,1680,1323533144.0
14699,214,1323533149.0
14932,7431,1323533165.0
2301,2307,1323533168.0
1475,1610,1323533189.0
8139,6064,1323533195.0
10404,4326,1323533195.0
7699,3346,1323533205.0
9575,496,1323533214.0
2561,4570,1323533227.0
12223,4868,1323533227.0
7378,9019,1323533256.0
14869,4448,1323533257.0
4266,9019,1323533275.0
14689,530,1323533276.0
14761,4298,1323533279.0
10990,1257,1323533290.0
1687,1970,1323533290.0
12767,979,1323533317.0
7657,2281,1323533318.0
14717,3057,1323533328.0
14835,9935,1323533335.0
13726,3086,1323533337.0
9820,2510,1323533346.0
741,3608,1323533347.0
4989,825,1323533361.0
992,1671,1323533376.0
2751,5818,1323533383.0
9631,453,1323533387.0
11524,970,1323533397.0
424,1850,1323533409.0
14728,4243,1323533417.0
12435,453,1323533429.0
2215,2412,1323533432.0
11735,8429,1323533447.0
3749,366,1323533459.0
9958,7321,1323533473.0
7551,2307,1323533474.0
738,810,1323533478.0
14815,3631,1323533481.0
14853,519,1323533487.0
14673,4461,1323533497.0
13457,6118,1323533503.0
13775,2526,1323533504.0
14674,9681,1323533515.0
2343,607,1323533532.0
11671,660,1323533547.0
11439,1228,1323533561.0
2307,78,1323533562.0
14833,429,1323533565.0
6391,1610,1323533566.0
12057,5228,1323533591.0
14796,9412,1323533593.0
530,3024,1323533594.0
584,542,1323533594.0
9677,4628,1323533616.0
5830,4621,1323533629.0
3879,1794,1323533629.0
10813,9681,1323533634.0
12107,1228,1323533650.0
11190,7264,1323533659.0
14838,1970,1323533659.0
14784,631,1323533677.0
9168,1363,1323533697.0
5865,6537,1323533701.0
14832,429,1323533707.0
4254,1632,1323533711.0
14694,858,1323533721.0
10237,417,1323533730.0
6185,7578,1323533734.0
14294,135,1323533734.0
14392,1454,1323533736.0
10672,9976,1323533744.0
2885,5780,1323533752.0
14781,447,1323533758.0
14714,7605,1323533767.0
14948,7441,1323533773.0
14811,4297,1323533777.0
261,3827,1323533786.0
